CustomerID,PostalCode,Occupation,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,AvgMonthSpend
28036,V0,Manual,1,0,0,26549,0,57.66
22780,90802,Clerical,1,3,1,84105,1,52.7
24185,93400,Skilled Manual,0,1,0,59405,0,48.84
18457,2500,Manual,1,1,1,36556,0,48.42
13251,EM15,Skilled Manual,1,0,1,62072,1,58.75
23542,3220,Skilled Manual,0,2,0,56298,1,59.33
23875,98403,Management,1,0,1,111303,1,59.26
11119,2444,Skilled Manual,1,1,1,56886,1,49.72
25563,2777,Management,0,2,0,108715,1,52.82
25862,92118,Manual,1,1,0,34430,0,46.99
16843,94519,Manual,0,0,0,30553,1,52.52
17369,91950,Manual,0,1,0,32712,1,49.79
17728,2450,Manual,0,0,0,29739,0,47.12
28695,RG7 5H7,Professional,1,2,0,136633,0,52.77
16783,98403,Professional,1,2,2,128834,1,52.44
22761,98055,Management,1,2,0,111623,1,55.13
28492,59491,Manual,1,0,0,33122,1,46.69
19417,60323,Clerical,1,2,2,86409,1,53.72
24668,92118,Manual,1,0,0,34764,0,45.83
26100,V8Z 4N5,Clerical,1,0,0,81028,1,50.68
16327,38231,Skilled Manual,0,1,0,57816,0,51.78
16240,91502,Professional,1,2,0,127398,0,55.13
23959,46236,Skilled Manual,0,0,0,54258,0,51.58
14123,4169,Clerical,0,2,0,83430,1,50.54
19474,31770,Skilled Manual,0,1,0,60569,0,52.4
27970,2113,Clerical,0,2,0,77703,1,50.07
13613,2777,Clerical,0,2,0,85815,0,50.41
23233,80074,Clerical,0,0,0,81625,0,51.96
26035,3205,Skilled Manual,0,1,0,58797,0,55.61
22797,41485,Clerical,1,1,0,76807,1,54.39
12402,W1V 5RN,Clerical,0,3,0,79702,1,52.04
14305,2580,Professional,1,2,0,130128,1,51.3
24761,91910,Clerical,1,3,0,78784,1,56.45
23099,1002,Skilled Manual,1,1,0,60552,0,48.32
28928,2264,Management,0,1,0,112293,0,53.9
17351,3220,Clerical,1,1,2,83195,1,49.71
17763,RG7 5H7,Management,0,3,0,110399,1,52.13
24237,98033,Clerical,0,2,0,77784,1,51.12
22994,98501,Skilled Manual,0,1,0,61581,1,48.85
20786,91203,Skilled Manual,0,2,0,52075,1,48.61
14509,97005,Clerical,0,2,0,80947,1,51.99
26037,HP10 9QY,Manual,0,0,0,34817,0,49.0
11102,1002,Management,1,0,0,101932,0,52.4
18662,94015,Manual,1,0,0,25849,0,49.01
12429,94519,Skilled Manual,1,1,2,56314,1,53.17
18069,92020,Skilled Manual,1,0,0,59647,1,48.46
23985,KB9,Skilled Manual,1,0,1,56363,1,51.77
11554,93290,Skilled Manual,1,2,1,53328,1,49.17
29187,3550,Manual,0,0,0,33972,0,45.72
27463,91910,Skilled Manual,0,1,0,56351,0,48.12
23839,94014,Skilled Manual,0,1,1,53910,1,52.6
12583,2300,Skilled Manual,0,1,0,56661,0,48.19
26451,99202,Manual,1,0,1,32751,1,49.9
12386,91054,Manual,0,1,0,28540,0,47.97
17003,94704,Management,1,0,0,111071,0,53.78
19587,3429,Management,1,2,1,103360,1,54.02
19819,91950,Skilled Manual,1,1,0,61593,0,58.15
26437,4700,Clerical,0,1,0,79097,0,52.66
19562,2061,Clerical,0,1,0,86164,0,50.07
29325,98312,Manual,0,0,0,26031,0,45.42
11993,2580,Skilled Manual,0,2,0,55791,1,52.62
28924,3550,Professional,0,1,0,131432,0,54.64
13299,94303,Skilled Manual,1,0,1,60994,1,50.64
25662,75009,Manual,0,0,0,29718,0,45.42
22577,2444,Management,0,0,0,106906,1,51.57
16368,98055,Professional,1,3,0,130996,1,52.37
15221,2036,Clerical,0,2,0,83699,1,54.7
11226,97068,Management,1,1,1,108050,1,52.83
24264,92625,Skilled Manual,0,1,0,53986,0,50.44
17162,97222,Clerical,1,3,0,85576,0,50.83
29055,4700,Clerical,1,1,1,86359,1,52.69
27929,WA1,Clerical,1,0,0,87073,1,53.08
19106,4551,Manual,0,1,0,33725,0,46.11
11992,4000,Clerical,1,2,0,76430,1,53.95
11896,2777,Management,1,3,1,104736,1,53.53
28279,98312,Professional,1,1,1,130054,1,54.54
19733,98033,Professional,1,3,0,132012,0,51.48
14625,98270,Clerical,1,2,0,78259,1,49.4
27924,24044,Skilled Manual,1,2,0,62052,1,54.25
29447,59140,Management,1,1,0,112084,0,51.26
17297,2036,Clerical,0,3,0,82046,0,53.24
24752,98225,Skilled Manual,0,1,0,62153,0,51.67
11648,91910,Professional,1,2,0,135088,1,53.18
16862,91950,Professional,1,0,0,128503,1,53.49
12979,99202,Management,1,2,0,103381,0,50.49
15565,98201,Clerical,1,1,0,83974,0,57.18
19742,98225,Skilled Manual,1,0,0,58525,0,48.43
20303,94014,Professional,1,3,0,139099,0,52.0
21142,97222,Skilled Manual,1,2,1,61936,1,56.72
11838,97005,Management,1,2,0,109016,1,53.43
18898,2264,Manual,1,0,0,29163,0,47.66
26574,90210,Clerical,0,0,0,79643,1,49.5
13498,59140,Professional,1,2,0,128698,1,56.66
12350,3220,Manual,0,0,0,29151,0,45.33
23081,94063,Clerical,0,1,0,86549,0,49.99
26566,3429,Manual,0,1,0,27755,0,45.61
15700,75003,Clerical,1,3,2,83244,1,57.72
18582,98270,Professional,1,0,1,131317,1,54.32
22212,2010,Clerical,1,1,0,82533,0,50.19
27299,2444,Skilled Manual,0,1,1,61347,1,52.64
21299,98270,Manual,1,0,0,28492,0,45.8
28528,40605,Skilled Manual,0,1,0,59166,1,48.93
14941,NT20,Skilled Manual,0,2,0,51183,0,49.5
23016,94704,Skilled Manual,0,1,0,52618,1,48.39
13864,94704,Management,1,2,0,101780,1,51.3
12232,33098,Skilled Manual,1,0,0,51517,1,56.41
21986,5023,Clerical,1,0,0,83395,0,50.29
23559,V9,Skilled Manual,0,1,0,53883,0,49.72
23243,97301,Clerical,1,2,0,84122,0,50.16
17848,1071,Skilled Manual,0,1,0,56412,1,51.41
13325,91502,Clerical,1,2,0,82212,0,50.23
20968,YO15,Skilled Manual,1,0,1,62159,1,58.32
18405,94704,Skilled Manual,1,1,1,52899,1,49.29
29115,3000,Manual,1,1,1,28408,0,44.93
20765,91945,Management,1,2,0,112764,1,57.2
24584,2138,Clerical,0,1,0,85395,0,52.57
14523,2777,Clerical,1,2,0,79466,0,49.53
26910,LA1 1LN,Management,1,2,0,102086,0,55.09
14815,GL50,Professional,1,3,0,135227,0,52.92
25126,2036,Manual,0,0,1,29571,0,52.24
15116,34117,Management,1,0,1,102262,1,53.02
19832,91910,Skilled Manual,1,1,0,55333,0,48.66
21961,4171,Skilled Manual,1,1,0,61603,1,48.97
18045,80074,Management,0,1,0,111219,0,51.02
14868,91791,Skilled Manual,0,1,0,60842,0,51.9
22175,3280,Clerical,1,2,1,79425,1,52.86
11598,66001,Clerical,0,1,0,87070,0,51.05
24062,94310,Manual,0,0,0,29544,0,45.94
12600,4838,Management,1,2,1,102734,1,59.06
28916,W10 6BL,Skilled Manual,1,0,0,52743,1,48.36
21275,94947,Skilled Manual,0,1,0,53601,0,48.81
25278,90241,Clerical,0,3,0,80255,1,50.73
28462,93700,Management,1,2,1,106822,1,53.52
13083,99362,Management,0,2,0,105725,0,51.34
21427,98366,Skilled Manual,1,1,1,58772,1,48.8
18113,90505,Skilled Manual,1,1,1,52633,1,49.99
17858,V8P,Skilled Manual,1,0,2,54886,1,49.19
17000,91910,Skilled Manual,0,1,0,53056,0,47.47
18466,6006,Clerical,1,3,2,86688,1,51.29
21843,4139,Management,1,0,1,104339,1,54.41
29366,EM15,Professional,1,1,0,134122,1,54.25
14487,94070,Skilled Manual,1,1,0,52692,0,50.93
24765,98104,Management,0,3,0,108627,0,54.57
15441,HP10 9QY,Professional,1,2,0,131014,1,52.35
21431,V8Y 1L1,Management,1,3,0,111487,0,57.27
17376,98168,Management,0,1,0,105341,0,54.66
27114,94014,Professional,1,1,0,135249,0,54.75
11941,97071,Skilled Manual,0,1,0,61884,1,51.95
26746,4000,Skilled Manual,0,0,0,57116,1,52.3
24302,1002,Clerical,1,0,0,80492,1,56.92
25930,98036,Manual,0,0,0,34959,1,49.04
28357,V8P,Manual,0,1,0,29384,0,47.86
16009,V7L 4J4,Professional,1,3,1,133279,1,55.16
28527,RH15 9UD,Clerical,0,2,0,82508,0,51.98
18926,V2M1P1,Management,1,2,0,103005,1,50.87
29042,V9,Management,1,3,0,112566,1,51.41
11892,2138,Professional,1,1,1,131374,1,54.96
22787,91364,Skilled Manual,1,0,0,52564,0,48.34
22760,98501,Clerical,1,1,0,81267,1,58.55
24306,2777,Professional,1,2,1,135058,1,56.64
18147,Y024 1GF,Manual,1,0,1,34548,1,49.75
24360,2138,Skilled Manual,0,1,0,60654,0,51.94
12341,1597,Manual,0,0,0,33670,1,45.77
18905,98270,Clerical,0,3,0,84075,1,51.62
18802,98312,Management,1,2,0,105459,1,50.84
17428,94070,Skilled Manual,0,1,0,62517,1,58.92
16087,94704,Skilled Manual,0,0,0,56912,1,48.77
15655,45001,Clerical,1,2,0,87256,1,50.38
28922,7001,Clerical,0,2,0,82579,1,49.66
18534,98104,Management,1,3,2,112613,1,51.92
29031,98312,Manual,1,1,0,32747,0,49.24
12132,93290,Manual,1,1,1,35944,1,49.24
16382,98403,Clerical,1,2,0,77603,0,53.15
15387,91910,Skilled Manual,1,1,2,54670,1,52.72
24320,97005,Skilled Manual,1,0,0,60733,1,56.15
12377,46236,Manual,0,0,0,26366,0,47.32
13215,75006,Skilled Manual,1,1,1,54580,1,49.59
18763,2036,Management,1,2,0,111823,0,51.83
26090,90706,Manual,0,1,0,27657,0,52.14
28161,V2M1P1,Management,1,1,0,103183,0,51.53
25120,2580,Professional,1,3,0,136858,1,53.41
23549,90210,Skilled Manual,0,2,0,54803,0,50.59
19496,60075,Clerical,0,2,0,85628,1,54.94
24509,99202,Skilled Manual,0,1,0,54640,0,49.21
18359,92625,Skilled Manual,0,1,0,61127,0,52.69
13133,2055,Professional,1,2,0,128454,1,59.39
16532,95000,Skilled Manual,0,1,0,51677,1,51.08
15483,91776,Management,1,1,1,101808,1,53.62
19478,BD1 4SJ,Management,1,1,0,107619,0,51.13
20978,4838,Clerical,1,3,1,78640,1,51.21
12709,94070,Skilled Manual,1,2,1,59682,1,50.37
23553,V8Z 4N5,Manual,0,1,0,26300,0,45.91
22168,2500,Clerical,1,3,1,77883,1,52.55
23683,90706,Management,1,0,0,107195,1,50.97
23087,4810,Manual,1,1,2,32776,0,51.04
17807,MK8 8ZD,Skilled Manual,0,0,0,60703,0,54.33
20111,91502,Manual,1,0,1,35657,1,49.4
28915,93700,Skilled Manual,1,1,0,57762,0,62.2
23280,97045,Skilled Manual,1,1,0,52458,0,48.25
18213,6105,Manual,0,0,0,26242,0,50.07
20426,4171,Skilled Manual,1,1,0,52444,1,54.19
13825,59000,Skilled Manual,0,1,0,57626,1,50.03
12181,94303,Management,1,3,1,109825,1,53.58
21667,80074,Manual,0,1,0,33394,0,46.24
15898,98901,Clerical,1,2,1,83949,1,57.21
18673,90210,Skilled Manual,1,0,1,58819,1,53.11
11140,91502,Skilled Manual,0,1,0,52362,0,48.54
15873,91941,Clerical,1,1,0,78536,1,49.71
24089,92700,Clerical,1,1,0,81019,1,57.01
14731,94010,Management,1,0,1,103492,1,57.0
25630,93290,Manual,0,0,1,25709,0,48.12
23078,5023,Manual,1,1,2,36121,0,46.9
21457,90210,Clerical,1,1,1,84019,1,52.29
19867,91910,Manual,1,0,0,26720,0,46.88
22520,SW8 1XD,Manual,0,0,0,32877,0,54.9
29118,3977,Management,1,3,0,105289,1,61.15
21693,94704,Management,1,2,0,110399,1,54.93
17025,V2W 1W2,Clerical,0,2,0,84001,0,54.95
28726,24044,Manual,0,0,0,26130,0,45.32
12342,1002,Skilled Manual,0,0,0,51771,0,47.79
13682,33098,Manual,0,1,0,29067,0,49.08
14154,91370,Manual,0,1,0,32685,0,45.48
11935,97355,Manual,0,1,0,31640,0,49.12
18987,97205,Skilled Manual,1,1,1,53124,1,49.31
27937,20354,Clerical,1,0,1,80793,1,53.32
20855,78100,Manual,0,0,0,28567,0,45.85
11616,MK8 8ZD,Management,1,2,0,109912,1,51.91
20407,2500,Skilled Manual,1,2,0,51911,1,55.9
23607,SW6 SBY,Manual,1,1,1,36385,1,50.45
26992,WA3,Skilled Manual,0,0,0,54354,0,52.01
29112,90706,Clerical,0,0,0,87651,1,53.78
18586,91941,Management,0,1,0,108020,1,55.12
12699,3000,Skilled Manual,0,2,1,58103,1,49.79
13052,97005,Clerical,0,1,0,81570,0,54.69
17948,RH15 9UD,Clerical,1,2,0,82313,1,51.02
11373,38231,Skilled Manual,1,0,1,58472,1,52.68
28856,99202,Professional,1,2,1,136380,1,56.04
15073,12311,Clerical,1,2,1,83727,1,51.76
18296,2450,Professional,1,2,0,130182,0,53.04
18657,90712,Skilled Manual,1,1,1,55664,1,57.7
12326,YO15,Management,1,2,0,107670,1,58.61
25098,97330,Management,1,0,1,109857,1,53.46
28399,SW6 SBY,Skilled Manual,1,1,1,62421,1,59.75
11445,2264,Management,0,1,0,103988,0,52.3
27350,3198,Management,0,1,0,110678,0,54.76
29351,V8Y 1L1,Clerical,0,2,0,80489,1,56.47
17072,2060,Skilled Manual,1,0,0,55490,1,48.48
22944,2060,Clerical,1,1,0,84240,0,50.68
28318,4655,Management,1,0,0,112585,1,51.4
26619,98501,Management,1,1,1,105142,1,52.6
17851,95010,Skilled Manual,0,1,0,53104,1,49.66
18875,V3L 1H4,Professional,1,1,0,130899,0,52.22
24427,90040,Skilled Manual,0,2,0,54476,1,48.03
17289,7001,Manual,0,0,0,35019,1,46.78
13845,KB9,Manual,0,1,0,34876,0,46.35
29149,V8Y 1L1,Skilled Manual,1,1,1,52209,1,51.35
12122,V7L 4J4,Clerical,1,1,0,82405,0,49.76
27223,99362,Skilled Manual,1,1,1,54149,1,58.9
17228,3550,Clerical,0,2,0,78647,1,50.3
15611,92700,Skilled Manual,0,1,0,58607,0,49.64
18003,59368,Professional,1,3,1,135573,1,54.08
28526,NT20,Manual,0,1,0,29940,0,54.24
11680,98052,Manual,0,1,0,31312,0,45.48
25502,SW8 1XD,Management,1,3,0,105353,1,51.16
14793,E17 6JF,Professional,1,2,0,131371,0,52.25
26368,93000,Skilled Manual,0,2,0,53545,1,56.86
16709,4171,Skilled Manual,1,0,0,58679,0,49.59
15266,1002,Clerical,1,1,0,79524,0,49.38
22763,98104,Management,1,1,0,106993,0,53.17
18326,2036,Manual,1,1,1,36802,0,46.79
18594,91502,Professional,1,3,0,137012,1,56.39
28996,V8Y 1L1,Manual,1,0,1,31386,1,48.45
16098,V8V,Clerical,1,3,2,81117,1,50.45
16181,6006,Clerical,0,0,0,85374,1,51.04
25200,99202,Clerical,1,3,1,82123,1,61.22
23506,94611,Skilled Manual,0,1,0,52058,1,55.1
28099,91364,Management,0,0,0,107011,0,50.67
20665,V8P,Manual,0,1,0,33289,0,50.41
19761,6006,Manual,1,1,2,35020,0,50.68
16326,53001,Manual,0,0,0,29457,0,47.05
18352,91910,Professional,1,2,0,133193,1,51.75
23287,91941,Manual,0,0,0,34988,1,50.57
13019,94070,Clerical,0,2,0,85308,1,52.95
24300,3000,Manual,0,1,0,31145,0,48.73
11755,4655,Manual,0,0,1,27921,0,47.33
28912,91370,Clerical,1,2,0,83685,0,55.36
13664,OX16 8RS,Manual,0,1,0,25583,0,46.7
18232,94947,Skilled Manual,1,1,0,50944,0,48.42
13002,2138,Professional,1,2,2,134517,1,53.27
22742,97005,Clerical,1,3,1,81523,1,52.35
26767,2138,Management,1,1,0,107167,0,55.03
11188,91776,Skilled Manual,1,2,0,59370,0,49.64
26718,90802,Management,1,0,1,104751,1,53.14
19118,V8P,Skilled Manual,0,1,1,54563,1,51.86
21761,90505,Skilled Manual,1,0,0,55255,1,47.97
26973,GL50,Manual,0,1,0,27662,0,46.15
13140,5023,Management,1,2,1,112539,1,53.04
25714,2138,Skilled Manual,0,0,0,52930,1,50.21
21360,2060,Skilled Manual,1,1,1,59845,1,51.65
12461,20354,Management,1,3,0,103080,1,51.31
24808,90712,Management,1,3,0,112050,0,51.13
26019,3280,Clerical,1,0,1,85809,1,55.21
19428,64283,Skilled Manual,0,2,1,55444,1,52.31
18481,94014,Management,1,3,0,111153,1,50.97
21532,66740,Manual,1,0,2,35580,1,50.85
26449,V6B 3P7,Skilled Manual,1,2,1,58459,1,53.64
15271,98104,Clerical,0,3,0,79666,1,54.05
11796,90241,Management,0,1,0,108595,0,52.5
26547,2036,Clerical,1,1,1,83856,0,53.86
22853,2300,Management,0,3,0,102172,1,52.41
24410,98901,Management,1,1,0,108210,0,51.08
21238,V8Y 1L1,Skilled Manual,0,1,0,62027,0,53.09
11152,98371,Clerical,0,1,0,77499,1,52.33
21625,97071,Management,1,0,0,106783,1,51.43
23975,1071,Skilled Manual,0,2,0,53350,1,54.24
22096,98225,Manual,0,1,0,27222,0,54.91
27823,20354,Management,1,2,0,105791,1,50.32
24198,93400,Skilled Manual,0,1,0,58508,0,48.58
23976,EC1R 0DU,Management,1,3,0,111237,1,54.66
13518,6105,Clerical,0,3,0,85282,1,54.38
24861,93000,Clerical,1,2,1,87189,1,53.54
20549,20354,Clerical,1,1,1,84081,1,54.54
18417,90210,Manual,1,0,1,28908,0,57.8
17063,2264,Manual,0,1,1,35360,1,49.5
15276,92020,Manual,0,0,0,30081,1,49.93
20506,98052,Manual,1,1,1,36549,1,47.83
14160,91054,Professional,1,1,1,132474,1,54.52
26535,98366,Management,1,2,0,106380,1,51.51
28508,PB12,Management,1,1,0,111388,1,51.68
25861,91364,Skilled Manual,1,1,1,61643,1,52.96
16817,92102,Clerical,1,1,1,87809,1,60.9
19405,97034,Clerical,1,2,0,77833,1,50.29
11183,95062,Management,1,2,0,102701,0,53.16
15749,98312,Manual,1,1,1,27917,0,45.21
12236,22001,Skilled Manual,1,2,0,59599,0,48.77
20921,GL7 1RY,Management,1,2,1,112351,1,55.82
27460,91910,Professional,1,2,0,139032,0,52.46
15994,98168,Management,1,3,1,111118,1,53.02
12082,90241,Professional,1,3,2,135926,1,54.93
14422,70511,Management,1,1,0,108820,0,51.88
28039,94303,Manual,1,1,0,33134,0,48.71
27474,98168,Professional,0,2,0,135857,1,53.16
23047,91910,Clerical,1,1,1,78997,1,53.77
18553,97034,Clerical,1,1,0,78133,0,50.14
11278,98020,Clerical,0,2,0,83821,0,57.95
21534,SW6 SBY,Skilled Manual,1,1,0,53758,0,54.07
28809,97068,Management,1,3,0,112027,1,51.74
28568,66740,Clerical,1,1,0,80388,1,49.77
23980,59491,Clerical,1,2,0,83196,1,52.38
16134,97005,Manual,0,1,0,35068,0,47.34
20743,97005,Clerical,1,3,1,83263,1,51.11
29071,V9,Management,0,2,0,107168,0,53.65
12857,WA3 7BH,Management,1,1,1,112092,1,57.34
18717,3205,Clerical,1,3,1,80291,1,50.1
27180,41485,Clerical,0,2,0,83937,0,54.4
17510,3429,Skilled Manual,1,2,0,59908,1,52.52
21692,98901,Manual,0,0,0,34814,1,46.01
26984,4838,Clerical,0,1,0,84847,1,50.82
23110,91203,Manual,0,1,0,29366,0,47.01
12559,SW8 4BG,Manual,1,1,0,37085,1,46.69
21965,3198,Management,1,1,1,105519,1,53.59
26309,90241,Clerical,0,3,0,83023,1,52.26
22024,94014,Clerical,0,2,0,86186,1,50.6
25624,98055,Clerical,1,1,1,78097,1,52.4
24333,98168,Skilled Manual,0,0,0,57887,0,48.72
24043,75007,Manual,0,0,1,31719,1,47.46
19079,93500,Skilled Manual,1,2,1,61817,1,53.85
28938,3429,Manual,0,0,0,29859,0,45.88
11335,95010,Skilled Manual,1,0,0,61807,1,49.27
15156,94519,Management,1,2,2,110889,1,52.59
12727,93000,Manual,0,1,0,25880,0,45.38
21954,7001,Professional,1,0,0,137737,1,53.94
26773,3205,Skilled Manual,1,2,1,60153,1,48.41
20985,1002,Skilled Manual,0,0,0,55769,0,48.57
17907,2500,Manual,0,1,0,27750,0,45.6
18226,98104,Clerical,1,1,0,86313,0,54.12
22401,4700,Management,0,2,0,110650,0,51.07
26127,98004,Manual,1,1,1,36242,1,55.31
23960,60323,Manual,0,1,0,30881,0,50.15
20586,77680,Manual,1,0,0,35849,1,53.56
15785,3337,Skilled Manual,0,1,0,52117,1,52.73
14378,94010,Professional,1,2,0,136220,0,56.58
17285,2300,Skilled Manual,0,2,0,52732,1,47.97
17679,98225,Skilled Manual,1,1,1,60672,1,50.31
16320,59140,Manual,0,1,0,31295,0,46.76
26691,91502,Skilled Manual,0,1,0,53843,0,50.02
24614,3198,Skilled Manual,0,1,1,55913,1,51.25
28232,97005,Clerical,0,1,0,85359,1,53.01
24647,V9,Skilled Manual,1,0,1,57175,1,48.91
20633,98033,Management,1,1,0,113044,1,56.43
22326,98055,Management,0,1,0,112000,0,54.25
15240,2444,Professional,1,3,1,129969,1,53.37
28333,94704,Manual,0,1,0,26278,0,44.4
24787,98052,Management,1,2,1,111560,1,55.56
13867,98036,Professional,1,2,0,129886,0,51.71
13872,98270,Professional,1,1,1,127393,1,56.59
20674,98225,Clerical,0,2,0,82396,0,51.74
21944,2036,Management,1,1,1,109679,0,51.0
12634,C2H 7AU,Clerical,1,1,1,78929,1,50.45
28698,4139,Manual,0,0,0,35620,1,47.42
22082,94704,Clerical,1,1,0,77050,1,52.77
18413,91932,Manual,1,0,1,27441,0,49.45
25467,BD1 4SJ,Clerical,1,2,1,82539,1,52.0
11632,V9,Professional,1,2,0,133782,1,52.79
28729,SW6 SBY,Skilled Manual,0,0,0,60738,1,52.07
25456,93000,Manual,0,1,1,29505,0,47.78
24831,91791,Clerical,0,2,0,85779,1,50.5
23260,97005,Manual,1,0,2,33097,1,51.38
21698,94519,Skilled Manual,1,2,2,58076,1,50.42
25761,GA10,Manual,0,0,0,30229,0,48.11
24023,75017,Skilled Manual,0,1,0,52286,0,49.01
14544,59100,Skilled Manual,1,1,0,52236,1,52.5
21033,41100,Manual,0,0,0,34069,1,48.11
26125,99202,Management,1,2,0,108224,0,51.34
15743,98033,Clerical,1,2,1,80635,1,53.58
21091,20354,Management,1,2,0,102721,0,51.24
19886,98033,Manual,1,1,1,27037,0,44.9
12054,V2M1P1,Management,1,2,0,108295,1,50.55
13218,91910,Skilled Manual,1,1,2,57896,1,49.29
17761,40434,Professional,1,3,1,133223,1,56.58
15349,90505,Manual,1,1,2,28278,0,49.41
18361,91791,Clerical,0,2,0,79922,1,53.3
12352,2055,Skilled Manual,0,0,0,59811,0,49.31
28675,91791,Management,1,3,0,111142,0,53.58
20422,92102,Manual,0,1,0,29056,0,49.31
27383,94519,Skilled Manual,1,2,1,57469,1,52.32
18293,4700,Management,1,2,1,108717,1,54.46
13223,91932,Clerical,1,3,1,77948,1,49.6
13848,97068,Management,0,1,0,103420,0,52.68
15474,90210,Clerical,1,1,0,83326,0,50.16
27195,94109,Professional,1,2,1,128126,1,55.92
11736,94536,Manual,1,1,2,28929,0,49.83
11383,77680,Skilled Manual,1,1,0,55698,0,48.7
28867,90012,Manual,0,0,0,35086,1,47.02
14317,2060,Professional,1,2,0,137599,1,61.75
13494,38001,Clerical,1,1,0,80376,1,55.47
20406,3198,Manual,1,0,0,33880,0,47.22
25849,91502,Skilled Manual,1,1,0,56065,1,48.78
15695,NT20,Skilled Manual,1,1,1,52916,1,56.89
18831,90706,Skilled Manual,0,2,0,60575,1,58.15
18916,94303,Manual,0,0,0,30843,1,47.58
11859,98501,Skilled Manual,1,1,0,51735,1,52.04
11982,92102,Manual,0,1,0,30924,0,45.87
18877,94704,Skilled Manual,1,1,1,59909,1,50.47
11732,45202,Clerical,1,2,1,83150,1,60.04
27897,38001,Professional,1,2,0,131669,1,52.81
26163,2055,Management,1,2,0,106467,1,50.5
12672,1002,Management,0,2,0,108864,0,54.69
20924,59368,Manual,0,1,0,29054,0,47.84
23752,TY31,Clerical,0,2,0,86466,0,50.56
21768,V9,Manual,1,0,1,34721,1,50.03
24657,98403,Clerical,1,3,0,79392,1,49.8
27026,V7L 4J4,Skilled Manual,1,2,0,55435,1,57.83
11518,97222,Management,1,2,2,102556,1,56.12
11340,75002,Manual,1,0,1,32989,1,48.83
19450,59368,Management,1,2,0,103678,0,50.2
19430,L4 4HB,Management,1,2,0,108901,0,51.34
18558,98055,Skilled Manual,0,1,2,52103,1,50.91
13079,3205,Skilled Manual,1,0,0,61077,1,52.64
17506,94704,Manual,0,0,0,30553,0,45.33
15495,91910,Skilled Manual,1,1,0,53052,1,48.25
28349,3198,Clerical,1,2,0,82156,0,51.83
17275,94015,Management,1,2,1,112951,1,56.63
20863,OX14 4SE,Skilled Manual,0,2,0,50920,1,48.25
22248,90210,Clerical,1,3,0,84340,1,50.24
25724,4838,Clerical,1,3,1,85607,1,54.48
11878,98107,Clerical,1,1,1,76643,1,50.56
25494,31770,Skilled Manual,1,0,1,51918,1,59.19
27839,AS23,Clerical,0,2,0,77976,0,49.83
28551,59140,Manual,0,1,0,35754,0,49.85
21509,SE1 8HL,Management,1,2,0,106370,0,51.29
15763,99362,Skilled Manual,0,2,0,51893,0,47.82
18935,92806,Manual,0,0,1,28510,0,48.16
21909,94303,Management,1,3,1,106005,1,55.14
21716,98168,Management,1,2,1,103236,1,54.64
22730,V8X,Manual,1,1,2,31256,1,47.88
13702,91910,Manual,0,0,0,28179,0,46.25
11769,V2L3W8,Professional,0,2,0,128886,0,53.51
17664,91941,Manual,0,1,0,31333,1,52.49
22209,2444,Skilled Manual,1,1,0,61622,0,52.28
22842,4000,Professional,0,2,0,137363,0,53.55
17469,94704,Manual,1,1,1,27945,0,48.03
12473,Y024 1GF,Management,1,1,2,108637,1,58.03
17757,KB9,Manual,0,1,0,27760,0,48.52
11751,3337,Management,1,2,0,111543,1,51.47
14240,98033,Manual,1,0,0,35769,1,46.65
23948,PE17,Clerical,0,2,0,83256,0,54.68
17347,V9,Skilled Manual,0,2,0,52328,0,51.92
19638,97068,Skilled Manual,0,2,0,53652,1,48.63
18396,98901,Skilled Manual,1,2,1,58152,1,59.43
26359,TY31,Clerical,1,1,0,82402,0,49.88
14425,40434,Clerical,1,1,1,87270,1,57.89
19516,78400,Skilled Manual,0,0,0,57968,0,52.96
12574,2264,Skilled Manual,0,1,0,53085,1,47.51
25411,92625,Skilled Manual,0,1,0,53575,0,50.3
17592,91910,Management,1,3,0,111909,1,51.44
27539,94014,Manual,0,0,0,28676,0,49.1
28282,97301,Management,1,3,1,105366,1,55.3
13875,92020,Skilled Manual,0,1,1,60036,1,52.91
24662,91977,Manual,1,1,1,36400,0,48.28
12476,MK8 8ZD,Clerical,0,3,0,76699,1,57.66
16544,78100,Manual,1,1,1,27466,0,52.03
19870,V7L 4J4,Manual,1,1,0,29766,0,46.34
28739,93000,Clerical,0,2,0,83914,1,51.61
22077,94519,Skilled Manual,1,2,1,53400,1,55.06
26078,98225,Manual,1,0,0,26643,0,53.7
11015,91502,Clerical,0,1,0,85713,0,53.04
19005,98104,Skilled Manual,1,2,0,56068,0,50.28
18212,2065,Management,1,3,2,103829,1,54.86
25160,98403,Skilled Manual,0,0,0,57821,0,51.28
19053,34117,Manual,0,1,0,32531,0,50.79
19930,63151,Skilled Manual,1,0,1,59991,1,51.38
12441,94704,Clerical,1,2,0,82897,1,60.14
12446,92806,Clerical,1,2,1,81055,1,52.73
26914,PB12,Skilled Manual,1,1,0,60002,0,53.26
19683,97222,Manual,0,0,1,27570,0,49.84
19110,92625,Clerical,1,1,0,81508,1,50.42
17177,91950,Skilled Manual,1,2,0,56944,1,50.01
27658,97330,Skilled Manual,1,1,0,61046,1,52.08
16441,64283,Clerical,0,1,0,77679,1,50.27
15816,V2W 1W2,Manual,0,1,0,32911,0,46.55
